"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Product Type","Max Nameplate Output Current (A)","Input Voltage (V)","Maximum Output Power (kW)","Number of Outputs","Maximum Output Cord Length (ft.)","Output Cord Gauge (AWG)","Screen Area, if EVSE has high res display (in2)","Maximum (100%) Measured Luminance of the High Res Display (candelas per m2)","Automatic Brightness Control (ABC) Capable?","Connected Capable","DR Protocol","Connects Using","Protocols Used to Support Smart Charging","Network Security Standards","Is Broadband Internet Connection Needed for Demand Response?","Auxiliary Product Features","Product Features","Network Capability","Network Connection Types Available","No Vehicle Mode Input Power (watts)","No Vehicle Mode Total Allowance (watts)","No Vehicle Mode Power Factor","Partial On Mode Input Power (watts)","Partial On Mode Total Allowance (watts)","Partial On Mode Power Factor","Idle Mode Input Power (watts)","Idle Mode Total Allowance (watts)","Idle Mode Power Factor","Full Current Operation Mode Test: Total Loss (watts)","30 A Operation Mode Test: Total Loss (watts)","15 A Operation Mode Test: Total Loss (watts)","4 A Operation Mode Test: Total Loss (watts)","Dual Input Level 2: No Vehicle Mode Input Power (watts)","Dual Input No Vehicle Mode Total Allowance (watts)","Dual Input Level 2: No Vehicle Mode Power Factor","Dual Input Level 2: Partial On Mode Input Power (watts)","Dual Input Partial On Mode Total Allowance (watts)","Dual Input Level 2:  Partial On Mode Power Factor","Dual Input Level 2:  Idle Mode Input Power (watts)","Dual Input Idle Mode Total Allowance (watts)","Dual Input Level 2:  Idle Mode Power Factor","Dual Input Level 2: Full Current Operation Mode Test: Total Loss (watts)","Dual Input Level 2: 30 A Operation Mode Test: Total Loss (watts)","Dual Input Level 2: 15 A Operation Mode Test: Total Loss (watts)","Dual Input Level 2: 4 A Operation Mode Test: Total Loss (watts)","Date Available on Market","Date Certified","Markets","CB Model Identifier"
"4673618","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULC-12C0xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULC-12C0xy_07202026134545_80242275"
"4673619","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULC-12N0xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULC-12N0xy_07202026134545_80242275"
"4673620","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULC-12C1xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULC-12C1xy_07202026134545_80242275"
"4673621","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULC-12N1xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULC-12N1xy_07202026134545_80242275"
"4673622","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULH-09C2xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULH-09C2xy_07202026134545_80242275"
"4673623","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULH-09N2xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULH-09N2xy_07202026134545_80242275"
"4673624","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULH-09C1xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULH-09C1xy_07202026134545_80242275"
"4673625","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULH-09N1xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULH-09N1xy_07202026134545_80242275"
"4673626","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULH-07C2xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULH-07C2xy_07202026134545_80242275"
"4673627","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULH-07N2xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULH-07N2xy_07202026134545_80242275"
"4673628","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULH-07C1xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULH-07C1xy_07202026134545_80242275"
"4673629","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","AC Electric Vehicle Supply Equipment","ACULH-07N1xy",,,"Level 2","80","240","19.2","1","23","6","20.23","19.19","Yes",,,,,,,"PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter",,"No","None","7.135","10.99","0.455","7.165","10.99","0.715","9.215","42.99","0.49","16.665","25","34.355","37.475",,,,,,,,,,,,,,"03/24/2025","03/24/2025","United States, Canada","ES_1152591_ACULH-07N1xy_07202026134545_80242275"
"2362138","SolarEdge Technologies Inc.","Solar Edge","SE-EV-SA-US-40*","SE-EV-SA-US-40*",,,"Level 2","40","240","9.6","1","24","8",,,"No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","3.04","3.6","0.14","3.02","3.6","0.14","3.58","19.6","0.16","1.55","2.52","3.36","3.54",,,,,,,,,,,,,,"06/25/2020","06/25/2020","United States, Canada","ES_1140607_SE-EV-SA-US-40*_06182020091301_818902"
"3998764","SolaX Power Network Technology (Zhejiang) Co., Ltd.","SolaX Power","A1-HAC-8K","A1-HAC-8K","A1-HAC-10K; A1-HAC-10K-B; A1-HAC-10K-BN; A1-HAC-10K-N; A1-HAC-12K; A1-HAC-12K-B; A1-HAC-12K-BN; A1-HAC-12K-N; A1-HAC-8K-B; A1-HAC-8K-BN; A1-HAC-8K-N",,"Level 2","48","240","11.52","1","23","8",,,"No",,,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","4.24","6.5","0.3","4.31","6.5","0.3","5.99","25.7","0.32","133.21","66.28","20.5","7.2",,,,,,,,,,,,,,"02/26/2025","02/26/2025","United States, Canada","ES_1151300_A1-HAC-8K_02202025102005_2759057"
"2406436","SPAN.io","SPAN IO","SPAN Drive","SPAN Drive",,,"Level 2","48","240","11.52","1","23","6",,,"No",,,,"SAE J1772",,,,,"No","None","0.88","2.6","0.44","0.84","2.6","0.44","1.98","21.8","0.54","2.56","2.83","2.96","3",,,,,,,,,,,,,,"01/03/2023","01/03/2023","United States, Canada","ES_1148544_SPAN Drive_12222022130416_5391504"
"3555113","Star Charge Americas Corp","Star Charge","AC0192AN0300403##","AC0192AN0300403##","AC0076AN0300002##; AC0076AN0300003##; AC0076AN0300012##; AC0076AN0300013##; AC0076AN0300102##; AC0076AN0300102##; AC0076AN0300103##; AC0076AN0300113##; AC0076AN0300302##; AC0076AN0300303##; AC0076AN0300312##; AC0076AN0300313##; AC0076AN0300402##; AC0076AN0300403##; AC0076AN0300412##; AC0076AN0300413##; AC0076AN0300902##; AC0076AN0300903##; AC0076AN0300912##; AC0076AN0300913##; AC0076AN0301002##; AC0076AN0301003##; AC0076AN0301012##; AC0076AN0301013##; AC0076AN0301202##; AC0076AN0301203##; AC0076AN0301212##; AC0076AN0301213##; AC0076AN0301302##; AC0076AN0301303##; AC0076AN0301312##; AC0076AN0301313##; AC0096AN0300002##; AC0096AN0300003##; AC0096AN0300012##; AC0096AN0300013##; AC0096AN0300102##; AC0096AN0300103##; AC0096AN0300112##; AC0096AN0300113##; AC0096AN0300302##; AC0096AN0300303##; AC0096AN0300312##; AC0096AN0300313##; AC0096AN0300402##; AC0096AN0300403##; AC0096AN0300412##; AC0096AN0300413##; AC0096AN0300902##; AC0096AN0300903##; AC0096AN0300912##; AC0096AN0300913##; AC0096AN0301002##; AC0096AN0301003##; AC0096AN0301012##; AC0096AN0301013##; AC0096AN0301202##; AC0096AN0301203##; AC0096AN0301212##; AC0096AN0301213##; AC0096AN0301302##; AC0096AN0301303##; AC0096AN0301312##; AC0096AN0301313##; AC0115AN0300002##; AC0115AN0300003##; AC0115AN0300012##; AC0115AN0300013##; AC0115AN0300102##; AC0115AN0300103##; AC0115AN0300112##; AC0115AN0300113##; AC0115AN0300302##; AC0115AN0300303##; AC0115AN0300312##; AC0115AN0300313##; AC0115AN0300402##; AC0115AN0300403##; AC0115AN0300412##; AC0115AN0300413##; AC0120AN0300002##; AC0120AN0300003##; AC0120AN0300012##; AC0120AN0300013##; AC0120AN0300102##; AC0120AN0300103##; AC0120AN0300112##; AC0120AN0300113##; AC0120AN0300302##; AC0120AN0300303##; AC0120AN0300312##; AC0120AN0300313##; AC0120AN0300402##; AC0120AN0300403##; AC0120AN0300412##; AC0120AN0300413##; AC0192AN0300002##; AC0192AN0300002##; AC0192AN0300003##; AC0192AN0300013##; AC0192AN0300102##; AC0192AN0300103##; AC0192AN0300112##; AC0192AN0300113##; AC0192AN0300302##; AC0192AN0300303##; AC0192AN0300312##; AC0192AN0300313##; AC0192AN0300402##; AC0192AN0300412##; AC0192AN0300413##",,"Level 2","80","240","19.2","1","25","8",,,"No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","3.83","6.5","0.04","4.41","6.5","0.05","6.91","38.5","0.07","332.57","49.82","16.49","7.3",,,,,,,,,,,,,,"07/22/2024","07/22/2024","United States, Canada","ES_1150661_AC0192AN0300403##_07152024144202_8394433"
"3555115","Star Charge Americas Corp","Star Charge","AC0192AN0300703##","AC0192AN0300703##","AC0076AN0300602##; AC0076AN0300603##; AC0076AN0300612##; AC0076AN0300613##; AC0076AN0300702##; AC0076AN0300703##; AC0076AN0300712##; AC0076AN0300713##; AC0076AN0301502##; AC0076AN0301503##; AC0076AN0301512##; AC0076AN0301513##; AC0076AN0301602##; AC0076AN0301603##; AC0076AN0301612##; AC0076AN0301613##; AC0096AN0300602##; AC0096AN0300603##; AC0096AN0300612##; AC0096AN0300613##; AC0096AN0300702##; AC0096AN0300703##; AC0096AN0300712##; AC0096AN0300713##; AC0096AN0301502##; AC0096AN0301503##; AC0096AN0301512##; AC0096AN0301513##; AC0096AN0301602##; AC0096AN0301603##; AC0096AN0301612##; AC0096AN0301613##; AC0115AN0300602##; AC0115AN0300603##,AC0120AN0300702##; AC0115AN0300612##; AC0115AN0300613##,AC0120AN0300712##; AC0115AN0300703##; AC0115AN0300713##; AC0120AN0300602##; AC0120AN0300603##; AC0120AN0300612##; AC0120AN0300613##; AC0120AN0300702##; AC0120AN0300703##; AC0120AN0300712##; AC0120AN0300713##; AC0192AN0300602##; AC0192AN0300603##; AC0192AN0300612##; AC0192AN0300613##; AC0192AN0300702##; AC0192AN0300712##; AC0192AN0300713##",,"Level 2","80","240","19.2","1","25","8","7.93","41.46","No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","4.7","7.32","0.05","4.81","7.32","0.05","6.38","39.32","0.07","333.22","52.89","21.32","6.99",,,,,,,,,,,,,,"07/22/2024","07/22/2024","United States, Canada","ES_1150661_AC0192AN0300703##_07152024150450_6271020"
"4691414","Star Charge Americas Corp","StarCharge","Juno AC Charge","AC0120AN0600300, AC0120AN0601300, AC0096AN0600300, AC0096AN0601300",,,"Level 2","50","240","12","1","25","8",,,"No","No",,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","3.92","6.5","0.06","3.48","6.5","0.06","6.55","26.5","0.1","131.83","47.87","23.8","8.57",,,,,,,,,,,,,,"08/13/2026","08/13/2026","United States, Canada","ES_1150661_DLW0157(WFRX-6BD-K)_08202026105610_1010101"
"4688534","SWTCH Energy Inc.","SWTCH","Electric Vehicle Charging Station","EVH010-40",,,"Level 2","40","240","9.6","1","16","10",,,"No",,",?",,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","2.82","6.5","0.24","2.94","6.5","0.25","3","22.5","0.25","148.44","87.24","23.88","4.56",,,,,,,,,,,,,,"08/04/2026","08/04/2026","United States, Canada","ES_1149225_EVH010-40_08122026061310_1010101"
"2668006","Tesla, Inc.","Tesla","1457768-##*","1457768-##*",,,"Level 2","48","240","11.52","1","22","8",,,"No","Yes",,,"SAE J1772","OpenADR, Payment Card Industry Self-Assessment","No",,,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","1.36","3.6","0.33","1.38","3.6","0.32","3.36","22.8","0.36","1.71","2.78","3.16","3.31",,,,,,,,,,,,,,"09/18/2023","09/18/2023","United States, Canada","ES_1148950_1457768-##*_09182023161349_9977685"
"3360869","Tesla, Inc.","Universal Wall Connector","1734412-##*","1734412-##*",,,"Level 2","48","240","11.52","1","22","8",,,"No","Yes",,,"SAE J1772","OpenADR, Payment Card Industry Self-Assessment","No",,,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","1.36","3.6","0.33","1.38","3.6","0.32","3.36","22.8","0.36","1.71","2.78","3.16","3.31",,,,,,,,,,,,,,"09/18/2023","09/18/2023","United States, Canada","ES_1148950_1734412-##*_01112024141455_5557367"
"3423375","Tesla, Inc.","Tesla","1937825-XX-X","1937825-XX-X",,,"Level 1/Level 2 Dual Input","32","240","7.68","1","19","10",,,"No","No",,,,,,,"Model is portable","No","None","0.43","4","0.09","0.47","4","0.09","2.52","16.8","0.35","2.4","2.27","2.38","2.48","0.34","4","0.23","0.36","4","0.24","2.42","8.8","0.53","-1.04",,,"2.12","03/26/2024","03/26/2024","United States, Canada","ES_1148950_1937825- followed by three characters_02232024132412_2433740"
"2403447","The Wiremold Company","Legrand","LNA-EVC1-48-XX1","LNA-EVC1-48-XX1",,"786776198577","Level 2","48","240","11.52","1","25","7",,,"No",,,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","3.09","6.5","0.28","3.11","6.5","0.28","3.53","25.7","0.34","67.3","55.3","33.1","24",,,,,,,,,,,,,,"10/24/2022","10/24/2022","United States, Canada","ES_1148098_LNA-EVC1-48-XX1_10212022104956_3026697"
"4529311","The Wiremold Company","Legrand","LNA-EVC2-48**#","LNA-EVC2-48**#",,,"Level 2","48","240","11.52","1","25","8",,,"No",,,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","4.79","6.5","0.06","5.15","6.5","0.06","8.72","25.7","0.07","110","32","1","8",,,,,,,,,,,,,,"10/14/2025","10/14/2025","United States, Canada","ES_1148098_LNA-EVC2-48**#_02092026140150_1408960"
"2394001","Turnongreen Inc.","Turnongreen","ELECTRIC VEHICLE SUPPLY EQUIPMENT","CPEVAC-11KW-J17-W","CPEVAC-11KW-J17-WG",,"Level 2","48","240","11.52","1","18","7","10.77","295.2","No",,,"Wi-Fi","SAE J1772",,"No",,,"Yes","Wi-Fi or Gigabit Ethernet,Cellular","4.27","4.81","0.33","4.27","4.81","0.33","6.53","24","0.37","10","4","2","1",,,,,,,,,,,,,,"03/17/2022","03/17/2022","United States, Canada","ES_1147104_CPEVAC-11KW-J17-W_03232022142350_1010101"
"3624339","Ubiquiti Inc.","Ubiquiti Inc.","UC-EV-Station-Lite","UC-EV-Station-Lite",,,"Level 2","50","240","12","1","22","11",,,"No","No",,,,,,"Credit Card Reader",,"Yes","Wi-Fi or Gigabit Ethernet,Other LAN (Local Area Network)","4.55","10","0.31","4.77","10","0.32","5.69","30","0.34","152.88","64.86","27.73","17.59",,,,,,,,,,,,,,"08/26/2024","08/26/2024","United States, Canada","ES_1151108_UC-EV-Station-Lite_081620240350495_1341963"
"3626781","Ubiquiti Inc.","Ubiquiti Inc.","UC-EV-Station-Pro","UC-EV-Station-Pro",,,"Level 2","50","240","12","1","22","11","47.7","462.9","Yes","No",,,,,,"High Resolution Display,Credit Card Reader",,"Yes","Wi-Fi or Gigabit Ethernet,Other LAN (Local Area Network)","8.69","15.58","0.4","7.45","15.58","0.59","8.59","35.58","0.4","235.48","110.18","59.63","45.445",,,,,,,,,,,,,,"08/29/2024","08/29/2024","United States, Canada","ES_1151108_UC-EV-Station-Pro_082920240242723_8779530"
"2378449","United Chargers Inc.","Grizzl-E","Grizzl-E Smart","GRS-14-24-P","GRS-14-24-AB; GRS-14-24-PB; GRS-14-24-PC; GRS-6-24-AB; GRS-6-24-P; GRS-6-24-PB",,"Level 2","40","240","9.6","1","24","8",,,"No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","2.33","3.6","0.33","2.38","3.6","0.34","5.2","19.6","0.43","91.99","54.12","17.14","5.83",,,,,,,,,,,,,,"08/06/2024","08/06/2024","United States, Canada","ES_1144826_GRS-14-24-P_051820211639446_3073739"
"2740428","United Chargers Inc.","Grizzl-E","Grizzl-E Classic","GR1-14-24-PB","GR1-14-24-AB; GR1-14-24-P; GR1-14-24-PC; GR1-6-24-AB; GR1-6-24-P; GR1-6-24-PB",,"Level 2","40","240","9.6","0","24","8",,,"No",,,,,,,,,"No","None","0.8","4","0.33","0.86","4","0.33","3.44","20","0.43","97.06","55.32","15.9","4.2",,,,,,,,,,,,,,"08/06/2024","08/06/2024","United States, Canada","ES_1144826_GR1-14-24-PB_11092023193468_2697669"
"3618372","United Chargers Inc.","Grizzl-E","Grizzl-E Ultimate","GRU-077-W-HW-25DJ80-A-GB","GRU-077-W-HW-25DJ80-A-GW; GRU-077-W-HW-25DN48-A-GB; GRU-077-W-HW-25DN48-A-GW; GRU-077-W-HW-25IJ48-A-GB; GRU-077-W-HW-25IJ48-A-GW; GRU-077-W-HW-25IJ80-A-FB; GRU-077-W-HW-25IJ80-A-GB; GRU-077-W-HW-25SN48-A-GB; GRU-077-W-HW-25SN48-A-GW; GRU-077-W-HW-25SN80-A-GB; GRU-077-W-HW-25SN80-A-GW; GRU-077-W-HW-25TJ48-A-GB; GRU-077-W-HW-25TJ48-A-GW; GRU-077-W-HW-25TJ80-A-GB; GRU-077-W-HW-25TJ80-A-GW",,"Level 2","80","240","19.2","1","25","6",,,"No","No",,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","1.78","5","0.32","1.78","5","0.32","2.95","37","0.48","203.72","31.12","9.92","3.42",,,,,,,,,,,,,,"08/08/2024","08/08/2024","United States, Canada","ES_1144826_GRU-077-W-HW-25DJ80-A-GB_080120242218500_4564211"
"3798591","United Chargers Inc.","Grizzl-E","Grizzl-E Mini","GRM-070-W-14-25DJ40-A-GB","GRM-070-W-14-25IJ40-A-GB; GRM-070-W-14-25SN40-A-GB; GRM-070-W-14-25TJ40-A-GB",,"Level 2","40","240","9.6","1","24","10",,,"No",,,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","1.34","5","0.4","1.4","5","0.41","2.64","21","0.63","107.36","63.51","17.74","3.45",,,,,,,,,,,,,,"11/12/2024","11/12/2024","United States, Canada","ES_1144826_GRM-070-W-14-25DJ40-A-GB_110720241817961_2985516"
"4657074","United Chargers Inc.","Grizzl-E","Grizzl-E Duo Smart 80A","GRD-077-W-HW-25J48-25J48-A-GB","GRD-077-W-14-25J40-25J40-A-GB; GRD-077-W-14-25J40-25J40-A-GW; GRD-077-W-14-25J40-25N40-A-GB; GRD-077-W-14-25J40-25N40-A-GW; GRD-077-W-14-25N40-25N40-A-GB; GRD-077-W-14-25N40-25N40-A-GW; GRD-077-W-HW-25J48-25J48-A-GW; GRD-077-W-HW-25J48-25N48-A-GB; GRD-077-W-HW-25J48-25N48-A-GW; GRD-077-W-HW-25N48-25N48-A-GB; GRD-077-W-HW-25N48-25N48-A-GW",,"Level 2","80","240","19.2","2","24","8",,,"No","No",,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","2.7","5","0.35","1.85","5","0.31","4.58","21","0.55","234.53","53.74","14.1","3.71","2.7","5","0.35","2.1","5","0.32","4.6","21","0.55",,,,,"06/29/2026","06/29/2026","United States, Canada","ES_1144826_GRD-077-W-HW-25J48-25J48-A-GB_062220262321776_6651750"
"4661474","United Chargers Inc.","Grizzl-E","Grizzl-E Ultimate 48A","GRS-077-W-HW-25J48-A-GB","GRS-077-W-14-25J40-A-GB; GRS-077-W-14-25J40-A-GW; GRS-077-W-14-25N40-A-GB; GRS-077-W-14-25N40-A-GW; GRS-077-W-HW-25J48-A-GW; GRS-077-W-HW-25N48-A-GB; GRS-077-W-HW-25N48-A-GW",,"Level 2","48","240","11.52","1","24","8",,,"No","No",,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","1.7","5","0.29","1.68","5","0.29","2.4","24.2","0.42","130.99","54.1","14.1","3.19",,,,,,,,,,,,,,"06/30/2026","06/30/2026","United States, Canada","ES_1144826_GRS-077-W-HW-25J48-A-GB_062320262329233_2151801"
"4661574","United Chargers Inc.","Grizzl-E","Grizzl-E Ultimate Fleet 80A","GRU-077-WLR-HW-25J80-F-GB","GRU-077-WLR-HW-25J80-F-GW; GRU-077-WLR-HW-25N80-F-GB; GRU-077-WLR-HW-25N80-F-GW",,"Level 2","80","240","19.2","1","24","6",,,"No","No",,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","4.17","6.5","0.35","4","6.5","0.35","5.14","38.5","0.43","232.6","52.96","14.17","3.74",,,,,,,,,,,,,,"06/30/2026","06/30/2026","United States, Canada","ES_1144826_GRU-077-WLR-HW-25J80-F-GB_062420260003587_9978541"
"4661654","United Chargers Inc.","Grizzl-E","Grizzl-E Ultimate Pro 80A","GRU-077-WLR-HW-25J80-P-GB","GRU-077-WLR-HW-25J80-P-GW; GRU-077-WLR-HW-25N80-P-GB; GRU-077-WLR-HW-25N80-P-GW",,"Level 2","80","240","19.2","1","24","6","10.62","21.5","No","No",,,,,,"High Resolution Display,Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","5.9","7.6","0.39","5.9","7.6","0.39","7.11","39.59","0.45","233","53.67","14.3","3.78",,,,,,,,,,,,,,"06/30/2026","06/30/2026","United States, Canada","ES_1144826_GRU-077-WLR-HW-25J80-P-GB_062420260026636_9549678"
"3943137","VoltiE Group Inc.","Pando Electric","Pando 001 Smart Outlet","Pando 001I",,,"Level 2","40","240","9.6","1","0","0","0","0","No","No",,,,,,"None",,"Yes","Wi-Fi or Gigabit Ethernet","0.75","5","0.2","0.76","5","0.12","8.14","21","0.36","108.27","61.54","25.35","9.08",,,,,,,,,,,,,,"01/21/2025","01/21/2025","United States, Canada","ES_1151134_Pando 001I_01212025104210_1010101"
"4520337","VoltiE Group Inc.","Pando Electric","Pando 002A","Pando 002A",,,"Level 2","40","240","9.6","1","0","0","0","0","No","No",,,,,,"Radio Frequency Identification (RFID)",,"Yes","Wi-Fi or Gigabit Ethernet","2.3","6.5","0.16","2.3","6.5","0.16","4.5","22.5","0.2","118","66.9","23.41","7.91",,,,,,,,,,,,,,"01/05/2026","01/05/2026","United States, Canada","ES_1151134_Pando 002A_01072026102110_1010101"
"2502091","Wall Box Chargers S.L.","WALLBOX","PULSAR PLUS NA","PUP2-U-1-6-C-002","PUP2-0-1-5-N-002; PUP2-0-1-5-N-**2; PUP2-0-1-6-C-002; PUP2-0-1-6-C-**2; PUP2-U-1-5-N-002; PUP2-U-1-5-N-**2; PUP2-U-1-6-C-002; PUP2-U-1-6-C-**2",,"Level 2","48","240","11.52","1","24","10",,,"No","No",,,,,,,,"Yes","Wi-Fi or Gigabit Ethernet","0.96","5","0.1","0.28","5","0.03","14.18","24.2","0.89","297.3","147.24","58.19","5.45",,,,,,,,,,,,,,"10/03/2023","10/03/2023","United States, Canada","ES_1145672  _PUP2-U-1-6-C-002 _051920232203899_4789086"
"2635845","Wall Box Chargers S.L.","WALLBOX","PUP1-U-1-6-C-002","PUP1-U-1-6-C-002","PUP1-U-1-5-0-002; PUP1-U-1-5-0-**2; PUP1-U-1-5-C-002; PUP1-U-1-5-C-**2; PUP1-U-1-5-G-002; PUP1-U-1-5-G-**2; PUP1-U-1-5-N-002; PUP1-U-1-5-N-**2; PUP1-U-1-6-0-002; PUP1-U-1-6-0-**2; PUP1-U-1-6-C-**2",,"Level 2","48","240","11.52","1","25","18",,,"No","No",,,,,,"None",,"Yes","Wi-Fi or Gigabit Ethernet","4.16","5","0.41","4.2","5","0.41","5","24.2","0.46","145.81","64.47","17.87","6.5",,,,,,,,,,,,,,"10/03/2023","10/03/2023","United States, Canada","ES_1145672  _PUP1-U-1-6-C-002_080820232340208_4784509"
